time,x,y,phi,vcx,vcy,wc,
3.3,0.3496,0,0.895,0.19183,-0.23926,0.5
3.32,0.35573,0,0.905,0.19107,-0.24327,0.5
3.34,0.36192,0,0.915,0.19025,-0.24728,0.5
3.36,0.36816,0,0.925,0.18938,-0.2513,0.5
3.38,0.37445,0,0.935,0.18844,-0.25533,0.5
3.4,0.3808,0,0.945,0.18744,-0.25936,0.5
3.42,0.3872,0,0.955,0.18638,-0.2634,0.5
3.44,0.39365,0,0.965,0.18525,-0.26744,0.5
3.46,0.40016,0,0.975,0.18406,-0.27149,0.5
3.48,0.40672,0,0.985,0.18281,-0.27554,0.5
3.5,0.41333,0,0.995,0.1815,-0.27959,0.5
3.52,0.42,0,1.005,0.18013,-0.28364,0.5
3.54,0.42672,0,1.015,0.17869,-0.28769,0.5
3.56,0.43349,0,1.025,0.17719,-0.29174,0.5
3.58,0.44032,0,1.035,0.17562,-0.29579,0.5
3.6,0.4472,0,1.045,0.17399,-0.29984,0.5
3.62,0.45413,0,1.055,0.1723,-0.30389,0.5
3.64,0.46112,0,1.065,0.17055,-0.30793,0.5
3.66,0.46816,0,1.075,0.16873,-0.31196,0.5
3.68,0.47525,0,1.085,0.16684,-0.31599,0.5
3.7,0.4824,0,1.095,0.1649,-0.32001,0.5
3.72,0.4896,0,1.105,0.16289,-0.32403,0.5
3.74,0.49685,0,1.115,0.16081,-0.32804,0.5
3.76,0.50416,0,1.125,0.15867,-0.33203,0.5
3.78,0.51152,0,1.135,0.15647,-0.33602,0.5
3.8,0.51893,0,1.145,0.1542,-0.34,0.5
3.82,0.5264,0,1.155,0.15187,-0.34396,0.5
3.84,0.53392,0,1.165,0.14948,-0.34791,0.5
3.86,0.54149,0,1.175,0.14702,-0.35185,0.5
3.88,0.54912,0,1.185,0.1445,-0.35578,0.5
3.9,0.5568,0,1.195,0.14191,-0.35968,0.5
3.92,0.56453,0,1.205,0.13926,-0.36357,0.5
3.94,0.57232,0,1.215,0.13655,-0.36745,0.5
3.96,0.58016,0,1.225,0.13377,-0.3713,0.5
3.98,0.58805,0,1.235,0.13093,-0.37514,0.5
4,0.596,0,1.245,0.12803,-0.37896,0.5
4.02,0.604,0,1.255,0.1234,-0.37768,0.5
4.04,0.61195,0,1.265,0.11882,-0.37636,0.5
4.06,0.61984,0,1.275,0.11427,-0.37498,0.5
4.08,0.62768,0,1.285,0.10976,-0.37354,0.5
4.1,0.63547,0,1.295,0.10529,-0.37205,0.5
4.12,0.6432,0,1.305,0.10087,-0.37052,0.5
4.14,0.65088,0,1.315,0.096483,-0.36893,0.5
4.16,0.65851,0,1.325,0.092141,-0.36729,0.5
4.18,0.66608,0,1.335,0.08784,-0.3656,0.5
4.2,0.6736,0,1.345,0.083583,-0.36386,0.5
4.22,0.68107,0,1.355,0.079369,-0.36207,0.5
4.24,0.68848,0,1.365,0.0752,-0.36023,0.5
4.26,0.69584,0,1.375,0.071075,-0.35835,0.5
4.28,0.70315,0,1.385,0.066995,-0.35642,0.5
4.3,0.7104,0,1.395,0.062961,-0.35445,0.5
4.32,0.7176,0,1.405,0.058974,-0.35243,0.5
4.34,0.72475,0,1.415,0.055033,-0.35037,0.5
4.36,0.73184,0,1.425,0.051139,-0.34827,0.5
4.38,0.73888,0,1.435,0.047293,-0.34612,0.5
4.4,0.74587,0,1.445,0.043494,-0.34393,0.5
4.42,0.7528,0,1.455,0.039745,-0.3417,0.5
4.44,0.75968,0,1.465,0.036044,-0.33942,0.5
4.46,0.76651,0,1.475,0.032393,-0.33711,0.5
4.48,0.77328,0,1.485,0.028792,-0.33476,0.5
4.5,0.78,0,1.495,0.025241,-0.33238,0.5
4.52,0.78667,0,1.505,0.021741,-0.32995,0.5
4.54,0.79328,0,1.515,0.018292,-0.32749,0.5
4.56,0.79984,0,1.525,0.014894,-0.32499,0.5
4.58,0.80635,0,1.535,0.011548,-0.32246,0.5
4.6,0.8128,0,1.545,0.0082539,-0.31989,0.5
4.62,0.8192,0,1.555,0.0050125,-0.31729,0.5
4.64,0.82555,0,1.565,0.0018239,-0.31466,0.5
4.66,0.83184,0,1.575,-0.0013115,-0.312,0.5
4.68,0.83808,0,1.585,-0.0043935,-0.3093,0.5
4.7,0.84427,0,1.595,-0.0074217,-0.30658,0.5
4.72,0.8504,0,1.605,-0.010396,-0.30382,0.5
4.74,0.85648,0,1.615,-0.013316,-0.30104,0.5
4.76,0.86251,0,1.625,-0.016181,-0.29823,0.5
4.78,0.86848,0,1.635,-0.018991,-0.29539,0.5
4.8,0.8744,0,1.645,-0.021746,-0.29253,0.5
4.82,0.88027,0,1.655,-0.024446,-0.28964,0.5
4.84,0.88608,0,1.665,-0.027091,-0.28672,0.5
4.86,0.89184,0,1.675,-0.029679,-0.28379,0.5
4.88,0.89755,0,1.685,-0.032211,-0.28083,0.5
4.9,0.9032,0,1.695,-0.034688,-0.27784,0.5
4.92,0.9088,0,1.705,-0.037108,-0.27484,0.5
4.94,0.91435,0,1.715,-0.039471,-0.27182,0.5
4.96,0.91984,0,1.725,-0.041777,-0.26877,0.5
4.98,0.92528,0,1.735,-0.044027,-0.26571,0.5
5,0.93067,0,1.745,-0.04622,-0.26263,0.5
5.02,0.936,0,1.755,-0.048355,-0.25953,0.5
5.04,0.94128,0,1.765,-0.050433,-0.25642,0.5
5.06,0.94651,0,1.775,-0.052454,-0.25329,0.5
5.08,0.95168,0,1.785,-0.054418,-0.25015,0.5
5.1,0.9568,0,1.795,-0.056324,-0.24699,0.5
5.12,0.96187,0,1.805,-0.058172,-0.24382,0.5
5.14,0.96688,0,1.815,-0.059962,-0.24064,0.5
5.16,0.97184,0,1.825,-0.061695,-0.23745,0.5
5.18,0.97675,0,1.835,-0.06337,-0.23425,0.5
5.2,0.9816,0,1.845,-0.064987,-0.23103,0.5
5.22,0.9864,0,1.855,-0.066547,-0.22781,0.5
5.24,0.99115,0,1.865,-0.068048,-0.22458,0.5
5.26,0.99584,0,1.875,-0.069492,-0.22135,0.5
5.28,1.0005,0,1.885,-0.070878,-0.21811,0.5
5.3,1.0051,0,1.895,-0.072206,-0.21486,0.5
5.32,1.0096,0,1.905,-0.073476,-0.21161,0.5
5.34,1.0141,0,1.915,-0.074688,-0.20835,0.5
5.36,1.0185,0,1.925,-0.075843,-0.20509,0.5
5.38,1.0229,0,1.935,-0.07694,-0.20183,0.5
5.4,1.0272,0,1.945,-0.07798,-0.19857,0.5
5.42,1.0315,0,1.955,-0.078962,-0.19531,0.5
5.44,1.0357,0,1.965,-0.079887,-0.19205,0.5
5.46,1.0398,0,1.975,-0.080755,-0.18879,0.5
5.48,1.0439,0,1.985,-0.081565,-0.18553,0.5
5.5,1.048,0,1.995,-0.082319,-0.18227,0.5
5.52,1.052,0,2.005,-0.083016,-0.17902,0.5
5.54,1.0559,0,2.015,-0.083656,-0.17577,0.5
5.56,1.0598,0,2.025,-0.084239,-0.17253,0.5
5.58,1.0637,0,2.035,-0.084767,-0.1693,0.5
5.6,1.0675,0,2.045,-0.085238,-0.16607,0.5
5.62,1.0712,0,2.055,-0.085653,-0.16285,0.5
5.64,1.0749,0,2.065,-0.086012,-0.15964,0.5
5.66,1.0785,0,2.075,-0.086316,-0.15643,0.5
5.68,1.0821,0,2.085,-0.086564,-0.15324,0.5
5.7,1.0856,0,2.095,-0.086757,-0.15006,0.5
5.72,1.0891,0,2.105,-0.086896,-0.14689,0.5
5.74,1.0925,0,2.115,-0.08698,-0.14373,0.5
5.76,1.0958,0,2.125,-0.087009,-0.14059,0.5
5.78,1.0991,0,2.135,-0.086985,-0.13746,0.5
5.8,1.1024,0,2.145,-0.086907,-0.13434,0.5
5.82,1.1056,0,2.155,-0.086775,-0.13124,0.5
5.84,1.1087,0,2.165,-0.08659,-0.12816,0.5
5.86,1.1118,0,2.175,-0.086352,-0.12509,0.5
5.88,1.1149,0,2.185,-0.086062,-0.12204,0.5
5.9,1.1179,0,2.195,-0.08572,-0.11901,0.5
5.92,1.1208,0,2.205,-0.085325,-0.116,0.5
5.94,1.1237,0,2.215,-0.084879,-0.11301,0.5
5.96,1.1265,0,2.225,-0.084382,-0.11004,0.5
5.98,1.1293,0,2.235,-0.083835,-0.10709,0.5
6,1.132,0,2.245,-0.083237,-0.10416,0.5
6.02,1.1347,0,2.255,-0.082589,-0.10126,0.5
6.04,1.1373,0,2.265,-0.081891,-0.098376,0.5
6.06,1.1398,0,2.275,-0.081144,-0.09552,0.5
6.08,1.1423,0,2.285,-0.080349,-0.092689,0.5
6.1,1.1448,0,2.295,-0.079505,-0.089883,0.5
6.12,1.1472,0,2.305,-0.078613,-0.087104,0.5
6.14,1.1495,0,2.315,-0.077674,-0.084352,0.5
6.16,1.1518,0,2.325,-0.076687,-0.081628,0.5
6.18,1.1541,0,2.335,-0.075655,-0.078931,0.5
6.2,1.1563,0,2.345,-0.074576,-0.076264,0.5
6.22,1.1584,0,2.355,-0.073451,-0.073627,0.5
6.24,1.1605,0,2.365,-0.072282,-0.07102,0.5
6.26,1.1625,0,2.375,-0.071067,-0.068444,0.5
6.28,1.1645,0,2.385,-0.069809,-0.065899,0.5
6.3,1.1664,0,2.395,-0.068507,-0.063387,0.5
6.32,1.1683,0,2.405,-0.067162,-0.060907,0.5
6.34,1.1701,0,2.415,-0.065775,-0.058461,0.5
6.36,1.1718,0,2.425,-0.064345,-0.056049,0.5
6.38,1.1735,0,2.435,-0.062874,-0.053671,0.5
6.4,1.1752,0,2.445,-0.061363,-0.051329,0.5
6.42,1.1768,0,2.455,-0.05981,-0.049022,0.5
6.44,1.1783,0,2.465,-0.058218,-0.046752,0.5
6.46,1.1798,0,2.475,-0.056587,-0.044518,0.5
6.48,1.1813,0,2.485,-0.054917,-0.042323,0.5
6.5,1.1827,0,2.495,-0.053209,-0.040165,0.5
6.52,1.184,0,2.505,-0.051464,-0.038045,0.5
6.54,1.1853,0,2.515,-0.049682,-0.035965,0.5
6.56,1.1865,0,2.525,-0.047863,-0.033925,0.5
6.58,1.1877,0,2.535,-0.046009,-0.031924,0.5
6.6,1.1888,0,2.545,-0.04412,-0.029964,0.5
6.62,1.1899,0,2.555,-0.042197,-0.028045,0.5
6.64,1.1909,0,2.565,-0.04024,-0.026168,0.5
6.66,1.1918,0,2.575,-0.038249,-0.024333,0.5
6.68,1.1927,0,2.585,-0.036227,-0.022541,0.5
6.7,1.1936,0,2.595,-0.034172,-0.020791,0.5
6.72,1.1944,0,2.605,-0.032086,-0.019085,0.5
6.74,1.1951,0,2.615,-0.02997,-0.017423,0.5
6.76,1.1958,0,2.625,-0.027824,-0.015805,0.5
6.78,1.1965,0,2.635,-0.025649,-0.014233,0.5
6.8,1.1971,0,2.645,-0.023446,-0.012705,0.5
6.82,1.1976,0,2.655,-0.021214,-0.011223,0.5
6.84,1.1981,0,2.665,-0.018956,-0.0097868,0.5
6.86,1.1985,0,2.675,-0.016671,-0.0083971,0.5
6.88,1.1989,0,2.685,-0.014361,-0.0070543,0.5
6.9,1.1992,0,2.695,-0.012026,-0.0057586,0.5
6.92,1.1995,0,2.705,-0.0096661,-0.0045104,0.5
6.94,1.1997,0,2.715,-0.007283,-0.0033102,0.5
6.96,1.1998,0,2.725,-0.0048772,-0.0021581,0.5
6.98,1.1999,0,2.735,-0.0024493,-0.0010546,0.5
7,1.2,0,2.745,0,0,0.5
7.02,1.2,0,2.755,0,0,0.5
7.04,1.2,0,2.765,0.00098068,-0.0024798,0.5
7.06,1.2,5.3333e-05,2.775,0.0019117,-0.004979,0.5
7.08,1.2,0.00016,2.785,0.0027927,-0.0074967,0.5
7.1,1.2,0.00032,2.795,0.0036234,-0.010032,0.5
7.12,1.2,0.00053333,2.805,0.0044036,-0.012585,0.5
7.14,1.2,0.0008,2.815,0.0051331,-0.015154,0.5
7.16,1.2,0.00112,2.825,0.0058115,-0.017739,0.5
7.18,1.2,0.0014933,2.835,0.0064387,-0.020339,0.5
7.2,1.2,0.00192,2.845,0.0070143,-0.022952,0.5
7.22,1.2,0.0024,2.855,0.0075383,-0.025579,0.5
7.24,1.2,0.0029333,2.865,0.0080103,-0.028218,0.5
7.26,1.2,0.00352,2.875,0.0084303,-0.03087,0.5
7.28,1.2,0.00416,2.885,0.0087979,-0.033532,0.5
7.3,1.2,0.0048533,2.895,0.0091131,-0.036204,0.5
7.32,1.2,0.0056,2.905,0.0093757,-0.038886,0.5
7.34,1.2,0.0064,2.915,0.0095854,-0.041576,0.5
7.36,1.2,0.0072533,2.925,0.0097423,-0.044274,0.5
7.38,1.2,0.00816,2.935,0.0098461,-0.046979,0.5
7.4,1.2,0.00912,2.945,0.0098967,-0.049691,0.5
7.42,1.2,0.010133,2.955,0.009894,-0.052408,0.5
7.44,1.2,0.0112,2.965,0.0098379,-0.055129,0.5
7.46,1.2,0.01232,2.975,0.0097283,-0.057854,0.5
7.48,1.2,0.013493,2.985,0.0095651,-0.060583,0.5
7.5,1.2,0.01472,2.995,0.0093484,-0.063314,0.5
7.52,1.2,0.016,3.005,0.0090779,-0.066046,0.5
7.54,1.2,0.017333,3.015,0.0087537,-0.068779,0.5
7.56,1.2,0.01872,3.025,0.0083757,-0.071511,0.5
7.58,1.2,0.02016,3.035,0.0079439,-0.074243,0.5
7.6,1.2,0.021653,3.045,0.0074582,-0.076973,0.5
7.62,1.2,0.0232,3.055,0.0069188,-0.0797,0.5
7.64,1.2,0.0248,3.065,0.0063255,-0.082424,0.5
7.66,1.2,0.026453,3.075,0.0056784,-0.085144,0.5
7.68,1.2,0.02816,3.085,0.0049775,-0.087859,0.5
7.7,1.2,0.02992,3.095,0.0042229,-0.090568,0.5
7.72,1.2,0.031733,3.105,0.0034146,-0.093271,0.5
7.74,1.2,0.0336,3.115,0.0025526,-0.095966,0.5
7.76,1.2,0.03552,3.125,0.0016371,-0.098653,0.5
7.78,1.2,0.037493,3.135,0.00066805,-0.10133,0.5
7.8,1.2,0.03952,3.145,-0.00035436,-0.104,0.5
7.82,1.2,0.0416,3.155,-0.0014301,-0.10666,0.5
7.84,1.2,0.043733,3.165,-0.002559,-0.1093,0.5
7.86,1.2,0.04592,3.175,-0.0037409,-0.11194,0.5
7.88,1.2,0.04816,3.185,-0.0049758,-0.11456,0.5
7.9,1.2,0.050453,3.195,-0.0062635,-0.11717,0.5
